Latitude,Longitude,Date,StartTime,EndTime,Det Flow*
57.149472,-2.097698,20/01/2020,22:30,22:45,204
57.149472,-2.097698,20/01/2020,22:45,23:00,140
57.149472,-2.097698,20/01/2020,23:00,23:15,156
57.149472,-2.097698,20/01/2020,23:15,23:30,92
57.149472,-2.097698,20/01/2020,23:30,23:45,152
57.149472,-2.097698,20/01/2020,23:45,24:00:00,132
57.149472,-2.097698,21/01/2020,00:00,00:15,84
57.149472,-2.097698,21/01/2020,00:15,00:30,92
57.149472,-2.097698,21/01/2020,00:30,00:45,84
57.149472,-2.097698,21/01/2020,00:45,01:00,52
57.149472,-2.097698,21/01/2020,01:00,01:15,96
57.149472,-2.097698,21/01/2020,01:15,01:30,44
57.149472,-2.097698,21/01/2020,01:30,01:45,44
57.149472,-2.097698,21/01/2020,01:45,02:00,56
57.149472,-2.097698,21/01/2020,02:00,02:15,80
57.149472,-2.097698,21/01/2020,02:15,02:30,104
57.149472,-2.097698,21/01/2020,02:30,02:45,52
57.149472,-2.097698,21/01/2020,02:45,03:00,60
57.149472,-2.097698,21/01/2020,03:00,03:15,48
57.149472,-2.097698,21/01/2020,03:15,03:30,56
57.149472,-2.097698,21/01/2020,03:30,03:45,24
57.149472,-2.097698,21/01/2020,03:45,04:00,28
57.149472,-2.097698,21/01/2020,04:00,04:15,28
57.149472,-2.097698,21/01/2020,04:15,04:30,28
57.149472,-2.097698,21/01/2020,04:30,04:45,40
57.149472,-2.097698,21/01/2020,04:45,05:00,32
57.149472,-2.097698,21/01/2020,05:00,05:15,44
57.149472,-2.097698,21/01/2020,05:15,05:30,88
57.149472,-2.097698,21/01/2020,05:30,05:45,64
57.149472,-2.097698,21/01/2020,05:45,06:00,108
57.149472,-2.097698,21/01/2020,06:00,06:15,76
57.149472,-2.097698,21/01/2020,06:15,06:30,164
57.149472,-2.097698,21/01/2020,06:30,06:45,204
57.149472,-2.097698,21/01/2020,06:45,07:00,236
57.149472,-2.097698,21/01/2020,07:00,07:15,204
57.149472,-2.097698,21/01/2020,07:15,07:30,300
57.149472,-2.097698,21/01/2020,07:30,07:45,312
57.149472,-2.097698,21/01/2020,07:45,08:00,352
